"RegionID","RegionName","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
394729,"Joplin, MO",234,100411,100323.5,99542,98676.3333333333,97303,96458.3333333333,95483,94810.6666666667,94767,94582.3333333333,94576.6666666667,93919.3333333333,93474.6666666667,93204,93054.6666666667,92662.3333333333,91862.6666666667,90760.3333333333,89858.6666666667,88916,88248.6666666667,87619,87583,87821.6666666667,87987.6666666667,88016.6666666667,88017.3333333333,88219.3333333333,88143,87938.6666666667,88016.6666666667,88138.3333333333,88066,87706.6666666667,87350.3333333333,87183.3333333333,87127.6666666667,86955.6666666667,86847.3333333333,86489.3333333333,86453.6666666667,86424.3333333333,86739.3333333333,86860,86903.6666666667,86865.6666666667,86999.3333333333,86894,86558,86059,85963.3333333333,85884.3333333333,85723.6666666667,85566.6666666667,85378,85486.6666666667,85377,85641,85620.3333333333,85812.6666666667,86112.3333333333,86648,87175.6666666667,87389,87816.3333333333,88241.6666666667,88635.3333333333,88971.6666666667,89468.3333333333,90445.6666666667,91352.3333333333,92121.3333333333,92291.6666666667,92519,92844,93508.6666666667,94354,95243.3333333333,96108.6666666667,97075.6666666667,98304.6666666667,99230.3333333333,99989.6666666667,100572,101498,102303.333333333,102888.666666667,103339,104094.333333333,104894.333333333,105771,106241.333333333,106540,106611,106236.333333333,105902.333333333,105920.333333333,106021,106190,106254.333333333,106662,107131.666666667,107253.666666667,107603.666666667,107956,108530,109018,109435.333333333,109545.333333333,109592.666666667,109615.333333333,110054.666666667,110589.666666667,111235,111736.666666667,112211,112538,112851.333333333,113287.333333333,114031,114968.333333333,115705,116296,116823.333333333,117421.333333333,118033,118668.333333333,119393,119735,120025.666666667,120216.333333333,120755,121409.666666667,122121.666666667,122867.333333333,123593,124277.666666667,124848.666666667,125313.666666667,125670.666666667,126016.333333333,126529.333333333,127299.333333333
394559,"El Centro, CA",235,280537,278096,275024.333333333,269135.333333333,263084.333333333,257493.333333333,253117.333333333,249104.666666667,245437.333333333,241221.666666667,236908.666666667,233224.333333333,230095,227898.666666667,225723.666666667,223854,222273,221161.666666667,220757.666666667,220123.666666667,219541.666666667,218296.333333333,217927.666666667,217659,217890.333333333,218034,217892,217613.333333333,216864.666666667,216208.666666667,215702.666666667,215037.333333333,214537,213342,211556,209759,208427.333333333,207864.666666667,206727,205443.666666667,204070.666666667,203074.666666667,202799.333333333,202876,203106,202556.666666667,201572,200450.666666667,198938.666666667,196734,196282,195241.333333333,194857.666666667,194496,195671,197770.333333333,198388.666666667,198658,198981.333333333,199399.333333333,198536,196933.333333333,194992.333333333,194383.333333333,193788,192692.333333333,191565.666666667,189953,188694,187183,186005,185162,184740.333333333,184888.333333333,183981.333333333,183455.666666667,182841,183220,183225,183770.666666667,185846,189077,192459,195563.333333333,198050.666666667,199823,201147.333333333,201621.666666667,202012.333333333,202816,203769,204348.333333333,204129.666666667,204079.333333333,204326.666666667,205732,208789,212921.333333333,215691,217654.333333333,218059.666666667,219113.333333333,218579,218441,217592.666666667,218135.666666667,218498,218235.666666667,217963.666666667,218544.666666667,221257.666666667,222798.333333333,225394,225403.666666667,226290,226034,228178,230025.333333333,231280,231418,231457.666666667,231133,231070,232729.333333333,235308.666666667,237683.333333333,237573.666666667,238372,239321,241684.666666667,243104,244080,244631.333333333,244783.333333333,245528.333333333,246617,247727.666666667,248905.666666667,249284.333333333,248483.333333333,245502.333333333,242113,240132.666666667
395151,"Terre Haute, IN",236,82125,82057.5,81942.6666666667,81637,81245,80983,80783.3333333333,80674.3333333333,80468.3333333333,80370.3333333333,80214.3333333333,80051.3333333333,79937.3333333333,79867.6666666667,79764,79673,79563,79352.3333333333,78928.6666666667,78550.3333333333,78249.6666666667,78085.3333333333,77889.6666666667,77839,77655,77546.6666666667,77408,77415.3333333333,77446.3333333333,77508,77583.6666666667,77555.3333333333,77577.6666666667,77614.6666666667,77599.6666666667,77480,77302,77082.6666666667,76882,76563,76473,76357.3333333333,76412,76417.3333333333,76438.6666666667,76508,76572,76639,76618.6666666667,76580.6666666667,76603.3333333333,76621,76676.3333333333,76677,76699.3333333333,76752,76858,76971.3333333333,77065,77165,77105.6666666667,77082.3333333333,77018.3333333333,77105.6666666667,77157.6666666667,77190,77242.3333333333,77267.3333333333,77323,77366,77486.6666666667,77605,77745.3333333333,77833,77970.3333333333,78154.3333333333,78280.6666666667,78446.6666666667,78588.6666666667,78781,78982,79198.6666666667,79482.6666666667,79704,79963.3333333333,80135.6666666667,80276,80373,80470,80612.3333333333,80730,80896,81054,81177,81336.3333333333,81523,81745.3333333333,81918,82090.6666666667,82312.3333333333,82578,82818.3333333333,83028,83095.6666666667,83123,83224.3333333333,83416.3333333333,83613.6666666667,83793,84023,84305,84579.3333333333,84826.3333333333,85165.3333333333,85543.6666666667,85966.3333333333,86418,86893.6666666667,87404.3333333333,87869,88450.6666666667,89057.6666666667,89641.3333333333,90159,90624,91092.3333333333,91518.6666666667,91982,92407.6666666667,92596.6666666667,92844,93115.3333333333,93600.6666666667,93994,94449.3333333333,94868,95225.6666666667,95504.3333333333,95835.6666666667,96211,96528.3333333333,96700.3333333333,96727.6666666667
394896,"Muskegon, MI",237,97559,97371.5,96714,95907.3333333333,95145,95339,95778.6666666667,95632.3333333333,95047.3333333333,93975,93003.3333333333,91879.6666666667,91192.3333333333,90983,90891.3333333333,90035,88869.6666666667,87513.3333333333,86572,85589.6666666667,85092.3333333333,85441.3333333333,86210.3333333333,86900.6666666667,86827.6666666667,86478.6666666667,86046.6666666667,85962,86790,87415.3333333333,87520,86679,85531,84924.6666666667,84424,84198.3333333333,83461.6666666667,82883.3333333333,82457,81684,80967.6666666667,79918,79166.3333333333,78909.3333333333,78990.6666666667,79232.6666666667,78891,78369,78641.3333333333,78936,79589.3333333333,79403,79437,79564,80094,80992,82015.3333333333,82760.3333333333,83340.3333333333,83493.6666666667,83806.3333333333,83863.6666666667,84356.3333333333,85161.3333333333,86151.6666666667,87134.3333333333,87920.6666666667,88594.6666666667,88947.6666666667,89103,89270.6666666667,89648.3333333333,90023.3333333333,90180,89796,89773,89521.6666666667,89919,90194,91113.6666666667,91860.3333333333,92453.3333333333,92772.3333333333,93127,93292,93778,94311.6666666667,95559,96623.6666666667,97716.6666666667,98623.6666666667,99048.3333333333,99379.6666666667,99156.6666666667,99594.6666666667,100144.333333333,100918.666666667,101613,102212.666666667,103194,103786,104602,105111.666666667,106046.666666667,106920.666666667,107990.666666667,108959.666666667,109761,110262.666666667,110566,110980,111946.666666667,113147.666666667,113965.333333333,114705,115463.666666667,116534.333333333,117580,118570.666666667,119830.333333333,121152,122672.333333333,124355.333333333,125391.333333333,126348,126876.666666667,128092.333333333,129214.666666667,130563,131594.666666667,132962,134601.333333333,136441.666666667,137964.333333333,139005.666666667,140086,140618,140796,140558.666666667,140941.333333333,141503.666666667,142377,143107
394553,"East Stroudsburg, PA",238,203005,202942.5,202613,201962.333333333,201396,199802.666666667,198714.333333333,197099,196068.666666667,194541.333333333,193076.333333333,192209.333333333,190843.333333333,189709.333333333,188313.333333333,186737.666666667,184147,181637.333333333,179417.666666667,178013.333333333,176505.666666667,175420,174717,174344.333333333,174713,175227.333333333,175099.666666667,174445.333333333,173514,173551,173047.666666667,172760.333333333,172163,171623.666666667,170064.666666667,168056,167276.666666667,166616.666666667,165916.666666667,163778.666666667,161745,159504.666666667,158374.666666667,157637.333333333,157318.666666667,156340,155572,154787.333333333,153793.333333333,152739,151881.333333333,150918.333333333,149515,148229.666666667,146862.666666667,145669.333333333,144473,144333.333333333,144853.666666667,145601,145354.333333333,144526.333333333,143985,144071,144254.333333333,143889.333333333,143388.333333333,143112.333333333,143005,143178.666666667,143356.333333333,143316,143068.333333333,142754,142170.333333333,141689.333333333,141577.666666667,141908,142422.666666667,142588.666666667,143026,142964.333333333,142788.666666667,142485,142494.666666667,142348.666666667,142122,141686,141931.333333333,142406.666666667,142852.333333333,142904,142218.666666667,141648.666666667,140969.666666667,140867.666666667,140766,140913.333333333,140782.333333333,141076,141434.333333333,142178.666666667,142611,142946,143196.333333333,143278,143547.666666667,143753.666666667,144295.666666667,144729,145203.333333333,145913.666666667,146682.666666667,147626,148319.666666667,149196.666666667,150118.333333333,151222.333333333,152020.333333333,152289.666666667,152299.666666667,152765.666666667,154011,155582.333333333,157247,158543.333333333,159706.666666667,160785.666666667,161760.666666667,162673.666666667,163440,164259.666666667,164717,165178.666666667,165967,167424.333333333,169012.333333333,170345,171422.666666667,172187,173121.333333333,173901,175046.333333333
395102,"Sioux City, IA",239,97260,97369.5,97423.6666666667,97449,97327.6666666667,97248,97209.6666666667,97294.6666666667,97378.6666666667,97529.6666666667,97681.3333333333,97816.3333333333,98048.3333333333,98197.6666666667,98273.3333333333,98101,97904,97776,97729.3333333333,97781.6666666667,97776,97736.6666666667,97672,97666,97674.6666666667,97703,97697,97723.6666666667,97708.3333333333,97776,97907,98039,98126.6666666667,98128,98155,98080.6666666667,98094,98043.3333333333,97980,97795.3333333333,97766.3333333333,97823,97984.3333333333,98142.3333333333,98342.6666666667,98554,98754,98907.6666666667,99509,100100.666666667,100681,100674.666666667,100687,100728,100950.666666667,101132.666666667,101388.666666667,101593,101865.333333333,102119,102520.666666667,102908.666666667,103275.333333333,103486,103590.333333333,103711.333333333,103838,104047,104250,104507,104776.666666667,105063,105100,105167,105331,106339.333333333,107512.666666667,108643.666666667,109196,109550.666666667,109812,110111.666666667,110501.333333333,111165.333333333,111742.333333333,112255.666666667,112653.333333333,113249,113863,114529,115228,115964,116634,117170.666666667,117766.666666667,118285,118811,119107.666666667,119456,119750.333333333,120187,120666,121221.333333333,121857,122456.333333333,123103,123739,124378,124908.666666667,125333.333333333,125795.333333333,126292,126804.333333333,127368.666666667,127916.666666667,128259.666666667,128390,128686.666666667,129027.333333333,129401.666666667,129366.333333333,129631.666666667,130165,131013.666666667,131861.666666667,132181.333333333,132444.333333333,132634.333333333,133290,134004.666666667,134745.666666667,135454,136108.666666667,136883,137623.333333333,138428.666666667,139039.666666667,139667,140351,141112,141880.666666667,142577,142997.333333333
395210,"Waterloo, IA",240,120858,120896.5,120842.333333333,120660.333333333,120604,120636,120771.666666667,120736,120766,120933,121201.333333333,121296,121264.333333333,121144.333333333,121130.666666667,121059,120955,120843.333333333,120835.333333333,120831,120801.666666667,120793.666666667,120781,120720.666666667,120506,120251.666666667,120297,120467,120997.666666667,121221.666666667,121396,121383.333333333,121502.666666667,121577.666666667,121482.666666667,121608,122587.666666667,123242,123006.666666667,122024.666666667,121509.333333333,121673.666666667,121903.666666667,122109.333333333,122391,122662.333333333,122912,123560,124114.333333333,124853.666666667,124986.333333333,125145.666666667,125249,125282,125313.666666667,125319,125581.666666667,125994.333333333,126310.333333333,126568.666666667,126694.666666667,126873,127067.333333333,127359,127533.666666667,127788.666666667,128046,128429.333333333,128787,129052.666666667,129375.333333333,129521,129469.333333333,129446.666666667,129628,130126,130737,131253.333333333,131632.666666667,131784,131950.666666667,132181.333333333,132380.333333333,132436,132375.666666667,132219,132346.333333333,132542.666666667,132870.666666667,133030.333333333,133244.333333333,133324,133358.333333333,133433.333333333,133689.333333333,133808,133841,133954.666666667,134330,134637,134916.333333333,135072,135187,135113.666666667,134989.666666667,134938.666666667,134898.333333333,134956.666666667,135022.333333333,135262,135662.666666667,136333,136017,135723,135310.333333333,136152.666666667,136717.333333333,137095,137236,137352.666666667,137573.333333333,137848.333333333,138489.333333333,139180,139847.333333333,140304,140804.333333333,141131.666666667,141430.333333333,141690.666666667,142006.666666667,142318.666666667,142545.333333333,142901,143229.333333333,143690,144091,144568.333333333,145001,145238.333333333,145347.333333333,145334.666666667,145532.333333333
394944,"Oshkosh, WI",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115389,115990.5,116216.333333333,116482.333333333,116902.333333333,117528.333333333,117774.333333333,117777.666666667,118299.666666667,118945.333333333,119848,120529,122070.333333333,123822.333333333,125214,126337,126937.666666667,128123.333333333,129583.666666667,130345.333333333,129801,129039,129122.666666667,130567,132387.333333333,133114,133213,133503,134978.333333333,136031.666666667,136551.333333333,137150,138515.666666667,140450.333333333,141508,141559,140453,140126.333333333,140814.333333333,141732,141767.333333333,141183,141295.666666667,141989,143166,144061.666666667,144894,145231,145391.333333333,145475.666666667,145893,146657.333333333,147599,148822.333333333,150113.666666667,151803.333333333,152997
395246,"Yuba City, CA",242,235314,232692.5,230156.666666667,224918.666666667,220181.666666667,215851.666666667,212308,208897.333333333,205580.666666667,202568,199716.333333333,197261.333333333,194946,192921.333333333,191056,189288,187940.666666667,187022.333333333,186512.333333333,186188.333333333,185887.333333333,185655.333333333,185271.333333333,184920.666666667,184492.666666667,184169,183798.333333333,183339.333333333,182895.333333333,182487,182114.666666667,181684.666666667,181621,181431.666666667,180889,179796.333333333,178800,177971,176860,175561.666666667,174395,173586.666666667,173225.333333333,173066.333333333,172978,172745.333333333,172401.666666667,172160,172048.666666667,172193.666666667,172481,172661,173072.666666667,173670.333333333,174809.333333333,176114.666666667,177547,179042.333333333,180552.666666667,182461.333333333,184466,186662,188787.666666667,190994.666666667,193276.666666667,195787.333333333,198436.666666667,201150.333333333,203577.333333333,205883.666666667,207964.666666667,209751,211573.333333333,213150.333333333,214741,215797.666666667,216815.333333333,217747.666666667,218747,218519,218082,217556,218058.333333333,218541,219070.333333333,219801,220616,221355,222074.333333333,222958.666666667,222889.666666667,222779,222497.333333333,222668,223684.333333333,225479,226301.333333333,226068.333333333,226450,229054.666666667,231438,232652,233119,234720.666666667,236799,238817.666666667,240526,242078.333333333,245412.333333333,247932,250328.666666667,251521.333333333,253823.333333333,256624.666666667,258650.666666667,260699.666666667,261997,264778,266943.333333333,269543.666666667,270333.333333333,272586,275433.333333333,278994.333333333,279999.666666667,279892.333333333,280565.333333333,281510,282968.666666667,283385,284852.666666667,285504,287337.666666667,288707,289566.666666667,290533.666666667,292247.666666667,294421,296079.666666667,297502.333333333,299304.666666667,300896.333333333,301874.333333333
394299,"Abilene, TX",243,98573,98752,98895,99169.3333333333,99393.3333333333,99669.6666666667,99831.6666666667,100017.666666667,100334,101048,101872,102288.666666667,102320.666666667,102126,102178,102138.333333333,102107,101793,101679.333333333,101510.666666667,101174.666666667,100808,100519.333333333,100676.333333333,100960.666666667,101261.333333333,101503,101455.666666667,101365.333333333,101177.666666667,101093.666666667,101004.333333333,100601.666666667,100269.666666667,99777.6666666667,99601.3333333333,99023.3333333333,98743.6666666667,98323.6666666667,98170.3333333333,97776,97459,97278,96529,96224.3333333333,95928.6666666667,96536,96973,97326.6666666667,97631.6666666667,98163.6666666667,98959,99659.6666666667,100094.333333333,100135.666666667,100547.666666667,100379.333333333,100606,100480.333333333,100724,100984.666666667,100826,100510,99968.3333333333,100165.666666667,100862.666666667,101718.333333333,102402,103174.666666667,103458,103938.333333333,104297.333333333,104986.333333333,105389.333333333,105934.666666667,106573.333333333,107313,107739.333333333,108245.666666667,108671.666666667,108827.333333333,109076.666666667,109277,109696.666666667,109626.333333333,109520.666666667,109534,109898,110094.333333333,110401.666666667,110405.333333333,110005.333333333,110050.666666667,110834.333333333,112187.333333333,113107,113830,114588,115223.666666667,115575.333333333,115950.666666667,116340,116851.333333333,117491.666666667,118287.666666667,118544.333333333,118953,119234,119967.666666667,120438.666666667,120549.333333333,120579.666666667,120378.666666667,120654,121075,121719.333333333,122606.666666667,122781,122915,122771.666666667,123494,124576.666666667,125750,126784,127677,128412.333333333,129005.333333333,129550.333333333,129816.666666667,130372.333333333,130756.666666667,131320,131558.333333333,131770.666666667,132072.666666667,132569.333333333,133010.666666667,133267.333333333,133469,134494,135607,136262,135226.666666667
394485,"Columbia, MO",244,162410,161851,161531.666666667,161116.333333333,161280,161605.333333333,161706.333333333,161680,161716,162035,161881,161477.333333333,160539.333333333,159781.666666667,159195,158823.666666667,158667.333333333,158383.666666667,158177.666666667,158065,157980.666666667,158157.333333333,158375.333333333,158626.666666667,158685,158804.666666667,159221.666666667,159836,160215,160318.666666667,160154.333333333,160104.333333333,160005.333333333,159605,159320.666666667,158832.333333333,158981,158494.333333333,158105,157411.666666667,156998.333333333,156815,156902,157037.666666667,157672.666666667,158003.333333333,158480.333333333,158521.666666667,158875.333333333,159158.333333333,159603.666666667,160006.333333333,160550.333333333,160649.333333333,160546.666666667,160314,160140.666666667,159880.666666667,159981.333333333,160261,160418,160713,160956.333333333,161325,161467,161990,162789,163530.333333333,163935,164255,164292.333333333,164202.666666667,164282.666666667,164746,164976,165328.666666667,165294.666666667,165718,165866.666666667,166078,166444,166943.333333333,167710,168543.333333333,168962,168931,168830.666666667,168952.333333333,169333.666666667,169333.333333333,169429.333333333,169715,169906,170111.333333333,169892.333333333,169798,169799,170553.333333333,171363.333333333,171825.666666667,171922.666666667,172281,172795,173363,173883.666666667,174587.666666667,175625.666666667,176926.333333333,178099.333333333,178871,179819,180742,181662.333333333,181928,182189.666666667,182239.666666667,182310.333333333,182537.333333333,182623.333333333,182813.333333333,182972,183216.333333333,183005,182707.666666667,182582.333333333,183092.666666667,183922.333333333,184852.333333333,185216,185302.333333333,185290.666666667,185761.333333333,186410.333333333,187264.333333333,187938,188329.333333333,188375,188394.333333333,188496.666666667,188789.666666667,189610,190726,192160
394539,"Dover, DE",245,242342,241969,241476.333333333,240463.666666667,239020.333333333,237287.333333333,235420.666666667,233173.333333333,231213.666666667,229411,227949.333333333,226530,225258.666666667,224305,223184.333333333,221583.666666667,219547.333333333,217391.333333333,215926,214699,213822,212507.666666667,211283.333333333,210106,209571.666666667,209221.333333333,208779.333333333,208417.666666667,208035,207935,207302.666666667,206640.666666667,205614,204303.333333333,202989,201768.666666667,200441.666666667,199205.666666667,197945.666666667,196603.666666667,195134.666666667,193852,193352.333333333,192869.666666667,191970,190809.666666667,190530,190659,189851.666666667,188736,187623.666666667,187310,186829.333333333,185775.666666667,185096.333333333,184361.666666667,184107.666666667,183632.666666667,182998.333333333,182753,182720,183090.333333333,182991.333333333,183286.666666667,183602,184146.666666667,184228.666666667,184316.333333333,184885.666666667,185465.666666667,185677.666666667,185603.666666667,186292,186995,187998,188775,189815,190928,191619,192584,193447,194091.333333333,194425,194516,194258.666666667,194127.333333333,194041.333333333,194479.333333333,194633.333333333,194839.333333333,194920.333333333,195573,196164.333333333,197146.666666667,197406.666666667,197489.333333333,197561,198063,198835.333333333,199647.333333333,200984,202252.333333333,203348,203633.333333333,203812.666666667,204180.333333333,204495,204630,204304,204195.333333333,204388.666666667,204471.333333333,204621.666666667,204860.333333333,205403,206227.666666667,207130,208456.666666667,209645,210659.333333333,211846.666666667,213287.333333333,214620.333333333,215138,215216.333333333,215362,215717,216005.333333333,216018.666666667,216568.333333333,218227.333333333,220101,221973,221938.666666667,222024.333333333,221973,223076.333333333,224457,225559,226729.333333333,227532.333333333,228139.666666667,228324.666666667
394555,"Eau Claire, WI",246,134029,133764,133570.333333333,133075,132944.333333333,132759.333333333,132700.666666667,132485.333333333,132958,132993.666666667,133012.666666667,132927.666666667,133526.666666667,133845,133531.333333333,132220.666666667,131230,130117.666666667,130113,129689.666666667,129494.333333333,129465.666666667,129676.333333333,129948.333333333,129777.333333333,129906,129944,130018,129935.666666667,129959,129883,129835,128743.666666667,127535.333333333,126346.666666667,126142,125911.666666667,125281.666666667,124526.666666667,123966,123648.666666667,123582.666666667,123427,123239.666666667,123039.333333333,122639.333333333,122140.333333333,121377.666666667,120959,120640.333333333,120456.333333333,120208.666666667,120296,120427.333333333,120606,120764,121432.666666667,122660,124378,125575.666666667,125585,125695.666666667,126225.333333333,127381.333333333,127849.333333333,128854.333333333,129911.333333333,130998,131427.666666667,131882.333333333,131719,131026.333333333,130557.666666667,131234,132554,133632.666666667,133925,133871.666666667,133701,133665.333333333,133557.666666667,133302,133176,132989.333333333,133050,133066.333333333,133455.666666667,134168,135129.666666667,136007.666666667,136711,137374.333333333,138291.333333333,139193,139901.333333333,140839.333333333,141981.666666667,143107.333333333,143490,143716.333333333,144244.666666667,144725.666666667,145323.666666667,145487.666666667,146012,146386.333333333,147135,147988.333333333,149183,150210.666666667,151124.666666667,152083.666666667,153423,154923.666666667,156072.666666667,157159.333333333,158104,159094.333333333,160031,161520.666666667,162877,163998.333333333,164967.333333333,166517,167728,168244.333333333,168197,168314,168788,169395,170007.333333333,170249.333333333,170624.666666667,170853.333333333,171621.333333333,172471,173140.666666667,173974.333333333,174539.666666667,176130,177271,178713.333333333,179925.666666667
394720,"Janesville, WI",247,137020,135955,135487.666666667,134402.666666667,133901.666666667,133353.333333333,133022.666666667,132403.333333333,131719.666666667,130922.333333333,130269.666666667,129335.333333333,127702,125353,123318.333333333,122400.666666667,121838.666666667,121462.333333333,120714.666666667,121155.666666667,121793,121859,121236.666666667,120287.333333333,120234,120919,121290,121617.666666667,121134.333333333,120640.666666667,120136,118813.666666667,117744.666666667,116787.333333333,116919,116826.666666667,116418,115468,114747.333333333,113341.666666667,112556.333333333,111498.333333333,111016.666666667,110636,110712.666666667,110701.333333333,110138,109038.333333333,108188,107004,106754,106539.333333333,107296.666666667,107864,108546.333333333,109105.333333333,109096.666666667,108737,107965,107336,107141,107821.666666667,108378.666666667,108412.333333333,107482.666666667,106893,106373.666666667,106507,106876.333333333,108121.666666667,109046.666666667,109820,109597,110134.666666667,110896,111909,112236.666666667,112721.666666667,113520,114472.666666667,115053,115185,114947,115199.666666667,116290.666666667,117454.666666667,118048.666666667,118119.666666667,118210,118118.333333333,117617.333333333,116854.666666667,116555.333333333,116525.666666667,117046.333333333,117752,118237.333333333,118620.666666667,119037.333333333,120082.666666667,121010.666666667,121565.333333333,121952.666666667,122614,123485.333333333,124636.333333333,125905.666666667,126998.333333333,128070,128841.666666667,130074.666666667,131557.333333333,133028.333333333,134047.666666667,134777,135456,135937,136075.333333333,136769.666666667,138272.666666667,139860,140875,141508,142121.666666667,143071,143929.333333333,145036,145850.666666667,146459.333333333,146877.666666667,146918.666666667,147322.666666667,147795,148984.333333333,149002.666666667,148717,148388,149293.333333333,149972.666666667,150060,149858.666666667,150374.666666667,151524
394710,"Jackson, MI",248,,,,,,,,,,,,,,,118447,117430.5,117378.333333333,116638,115601,114335.333333333,113293.333333333,113600.333333333,114762,116390,117320.333333333,116701.666666667,114850.666666667,113026.666666667,111921,111841,111842,111912.666666667,111392.666666667,110607.333333333,108921,106988.666666667,105391.666666667,104608.333333333,104382,104275,103608.333333333,102764.333333333,101369,100334,99258.3333333333,99020.3333333333,98700.6666666667,98416.6666666667,97114.6666666667,95561.6666666667,94834,95033.6666666667,96025.3333333333,96414.6666666667,96659.6666666667,96308,96767.3333333333,97625.3333333333,98806.6666666667,99664.3333333333,100489,101674,102891.666666667,104066.666666667,105124,106207.666666667,107455.666666667,108826.666666667,109674.666666667,109624,109911,111003,113435,115108,116183.333333333,116924.666666667,118210.333333333,119382.666666667,120037.666666667,120683,121187.333333333,121477,121158,120579.666666667,119551,118653.666666667,118348,118900.666666667,119990.333333333,121074.333333333,122055.666666667,122682.666666667,123019.666666667,123266,123386.333333333,123786,124134.666666667,125276.333333333,126489,127487,126896,126438.333333333,127152.666666667,128418.666666667,129913.666666667,130751.666666667,131346.333333333,131522.666666667,131477.333333333,131829.333333333,131929.666666667,132371.333333333,132596.666666667,132638.666666667,132770.333333333,133274.666666667,134602.666666667,135628.666666667,136902,138410,140215.333333333,142449,143714.333333333,144239.333333333,143835,143876.333333333,144240,144632.666666667,144728.666666667,144871.333333333,145555.333333333,145894,146980,147541,149078.333333333,149821.666666667,150470.666666667,150855.666666667,151317,151760,152196.333333333,152445,152589
395009,"Punta Gorda, FL",249,,174949,174856,174124.333333333,172418,170107.666666667,168149.666666667,166393.333333333,164600,162128.333333333,160369,159027.666666667,157906.333333333,155752.333333333,153351.666666667,151244.333333333,149463.666666667,147886,146284.333333333,145301.666666667,143677.666666667,142302,140321,139305,138990.333333333,139655.666666667,140167.333333333,139582.333333333,139408.666666667,139114,139160.666666667,137959.666666667,137065.333333333,136196.666666667,134776,132518.666666667,130077,127893.666666667,126406.333333333,125411.333333333,124823.333333333,124244,123151,122910.666666667,122509.333333333,122943,123578.333333333,124519.666666667,124819.666666667,125088.666666667,125131,125909.666666667,126226.333333333,127069.666666667,127865,128528.666666667,128912,129749.333333333,131289.666666667,133303,135082,136698.333333333,138157.666666667,139790.333333333,141273,142686,143928,145430,147731.333333333,149438,151124.333333333,151806.333333333,152467,152724,153440,154177.333333333,155161.333333333,155551,155827,155794,155998.666666667,156941.666666667,158629.333333333,160337,162509,163831.333333333,164976.666666667,165633,166580,168189.333333333,169792,172032.333333333,174061.666666667,176123.333333333,176996.666666667,177862.666666667,178166.333333333,180056,182532,185315,187585.333333333,189212,191121,192452.333333333,194110.666666667,195381,196134.333333333,196566.333333333,196823.333333333,197895.333333333,198965.666666667,200147.333333333,201116.333333333,202252.333333333,203935.666666667,205320.666666667,206121.666666667,206566.666666667,207531.666666667,208522,210472,210891.666666667,211012.333333333,210687.666666667,211893.666666667,213601,214539.333333333,215343.333333333,216962,218009.666666667,218602.666666667,219124.333333333,219950.666666667,221942,222890.333333333,223857,223459.333333333,223127.333333333,223372.666666667,223704.666666667,223879.666666667,223817.333333333,224356
